CTD,20180202CCHSIO
# SHIP: Ronald H. Brown
# Cruise: P18
# DATES: 20161119 to 20170203
# Region: SE Pacific on 110W and 103W
# Ports: San Diego to Easter Island,  Easter Island to Punta Arenas
# Chief Scientist: Leg1: Brendan Carter/PMOEL; Leg2: Rolf Sonnerup/JISAO 
# CTDO: Who - G.Johnson,M.Barringer; Status - final
# Transmissometer (CTDXMISS): Who - W.Gardner, TAMU; Status - final
#        Instrument: Wetlabs C-Star Transmissometer, SN:CST1830DR
# FLBB (CTDFLUOR,CTDBBP700RAW): Who - E.Boss, UMaine; Status - final
#        Instrument: Wetlabs FLBBRTD, SN:3698
#
# Following American Geophysical Union recommendations, the data should be
# cited as: "data provider(s), cruise name or cruise ID, data file name(s),
# CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA, USA, and data
# file date." For further information, please contact one of the parties
# listed above or cchdo@ucsd.edu. Users are also requested to acknowledge
# the NSF/NOAA-funded U.S. Repeat Hydrography Program in publications resulting
# from their use.
# 
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# DATE_UNITS: YYYYMMDD
# TIME_UNITS = HHMM
# CTDFLUOR: Changed parameter name from CTDSTIMF to CTDFLUOR
# DEPTH: rounded float value to nearest integer
# Original file name: p18_0151_ct1.csv 
# CTD,20170628PMELNOAAKEM - Previous Time Stamp. Previous comments below. 
#    CODE:  ctd_to_csv.m KEM 6/28/17
#    SUMFILE_NAME:  p18_kem.sum 6/28/17
#    CTDFILE_NAME:  rh10151.ctd
#    DEPTH_TYPE:  CORR
#    EVENT_CODE:  BO
NUMBER_HEADERS = 10
EXPOCODE = 33RO20161119
SECT_ID = P18
STNNBR = 15
CASTNO = 1
DATE = 20161127
TIME = 1625
LATITUDE = 16.9998
LONGITUDE = -110.0003
DEPTH = 3517
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDXMISS,CTDFLUOR,CTDBBP700RAW
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,0-5VDC,0-5VDC,0-5VDC
       3.0,2,   29.3521,2,   33.5184,2,     191.7,2,        36,     4.668,  -999.000,  -999.000
       4.0,2,   29.3516,2,   33.5180,2,     193.3,2,        45,     4.668,  -999.000,  -999.000
       5.0,2,   29.3516,2,   33.5180,2,     193.5,2,        51,     4.669,  -999.000,  -999.000
       6.0,2,   29.3521,2,   33.5178,2,     192.3,2,        44,     4.668,  -999.000,  -999.000
       7.0,2,   29.3504,2,   33.5176,2,     191.7,2,        46,     4.668,  -999.000,  -999.000
       8.0,2,   29.3496,2,   33.5176,2,     191.3,2,        45,     4.668,  -999.000,  -999.000
       9.0,2,   29.3495,2,   33.5176,2,     192.1,2,        30,     4.668,  -999.000,  -999.000
      10.0,2,   29.3495,2,   33.5176,2,     192.1,2,        29,     4.668,  -999.000,  -999.000
      11.0,2,   29.3492,2,   33.5174,2,     192.2,2,        63,     4.668,  -999.000,  -999.000
      12.0,2,   29.3492,2,   33.5173,2,     192.3,2,        51,     4.668,  -999.000,  -999.000
      13.0,2,   29.3488,2,   33.5174,2,     192.6,2,        62,     4.669,  -999.000,  -999.000
      14.0,2,   29.3487,2,   33.5174,2,     193.2,2,        41,     4.667,  -999.000,  -999.000
      15.0,2,   29.3490,2,   33.5176,2,     193.1,2,        42,     4.668,  -999.000,  -999.000
      16.0,2,   29.3492,2,   33.5178,2,     193.3,2,        37,     4.667,  -999.000,  -999.000
      17.0,2,   29.3493,2,   33.5178,2,     192.4,2,        38,     4.669,  -999.000,  -999.000
      18.0,2,   29.3495,2,   33.5178,2,     193.3,2,        54,     4.668,  -999.000,  -999.000
      19.0,2,   29.3496,2,   33.5176,2,     193.5,2,        72,     4.669,  -999.000,  -999.000
      20.0,2,   29.3496,2,   33.5176,2,     194.0,2,        47,     4.668,  -999.000,  -999.000
      21.0,2,   29.3502,2,   33.5179,2,     194.4,2,        39,     4.668,  -999.000,  -999.000
