CTD,20180202CCHSIO
# SHIP: Ronald H. Brown
# Cruise: P18
# DATES: 20161119 to 20170203
# Region: SE Pacific on 110W and 103W
# Ports: San Diego to Easter Island,  Easter Island to Punta Arenas
# Chief Scientist: Leg1: Brendan Carter/PMOEL; Leg2: Rolf Sonnerup/JISAO 
# CTDO: Who - G.Johnson,M.Barringer; Status - final
# Transmissometer (CTDXMISS): Who - W.Gardner, TAMU; Status - final
#        Instrument: Wetlabs C-Star Transmissometer, SN:CST1830DR
# FLBB (CTDFLUOR,CTDBBP700RAW): Who - E.Boss, UMaine; Status - final
#        Instrument: Wetlabs FLBBRTD, SN:3698
#
# Following American Geophysical Union recommendations, the data should be
# cited as: "data provider(s), cruise name or cruise ID, data file name(s),
# CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA, USA, and data
# file date." For further information, please contact one of the parties
# listed above or cchdo@ucsd.edu. Users are also requested to acknowledge
# the NSF/NOAA-funded U.S. Repeat Hydrography Program in publications resulting
# from their use.
# 
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# DATE_UNITS: YYYYMMDD
# TIME_UNITS = HHMM
# CTDFLUOR: Changed parameter name from CTDSTIMF to CTDFLUOR
# DEPTH: rounded float value to nearest integer
# Original file name: p18_0081_ct1.csv 
# CTD,20170628PMELNOAAKEM - Previous Time Stamp. Previous comments below. 
#    CODE:  ctd_to_csv.m KEM 6/28/17
#    SUMFILE_NAME:  p18_kem.sum 6/28/17
#    CTDFILE_NAME:  rh10081.ctd
#    DEPTH_TYPE:  CORR
#    EVENT_CODE:  BO
NUMBER_HEADERS = 10
EXPOCODE = 33RO20161119
SECT_ID = P18
STNNBR = 8
CASTNO = 1
DATE = 20161126
TIME = 0014
LATITUDE = 20.5008
LONGITUDE = -109.999
DEPTH = 3116
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDXMISS,CTDFLUOR,CTDBBP700RAW
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,0-5VDC,0-5VDC,0-5VDC
       3.0,2,   28.0412,3,   34.3611,3,     128.2,3,        29,     4.660,  -999.000,  -999.000
       4.0,2,   28.0384,3,   34.3556,3,     150.7,3,        44,     4.654,  -999.000,  -999.000
       5.0,2,   28.0405,2,   34.3569,2,     185.2,2,        29,     4.658,  -999.000,  -999.000
       6.0,2,   28.0370,2,   34.3542,2,     190.8,2,        45,     4.658,  -999.000,  -999.000
       7.0,2,   28.0408,2,   34.3570,2,     192.1,2,        45,     4.658,  -999.000,  -999.000
       8.0,2,   28.0421,2,   34.3585,2,     193.4,2,        40,     4.658,  -999.000,  -999.000
       9.0,2,   28.0452,2,   34.3601,2,     194.3,2,        29,     4.658,  -999.000,  -999.000
      10.0,2,   28.0467,2,   34.3609,2,     193.8,2,        43,     4.657,  -999.000,  -999.000
      11.0,2,   28.0460,2,   34.3606,2,     193.7,2,        26,     4.658,  -999.000,  -999.000
      12.0,2,   28.0408,2,   34.3576,2,     193.6,2,        26,     4.658,  -999.000,  -999.000
      13.0,2,   28.0440,2,   34.3594,2,     194.2,2,        40,     4.657,  -999.000,  -999.000
      14.0,2,   28.0486,2,   34.3624,2,     194.3,2,        58,     4.657,  -999.000,  -999.000
      15.0,2,   28.1592,2,   34.4420,2,     194.5,2,        41,     4.657,  -999.000,  -999.000
      16.0,2,   28.2153,2,   34.4894,2,     193.8,2,        37,     4.655,  -999.000,  -999.000
      17.0,2,   28.2165,2,   34.4936,2,     194.0,2,        53,     4.655,  -999.000,  -999.000
      18.0,2,   28.2105,2,   34.4925,2,     194.6,2,        53,     4.655,  -999.000,  -999.000
      19.0,2,   28.2056,2,   34.4919,2,     194.5,2,        36,     4.650,  -999.000,  -999.000
      20.0,2,   28.2024,2,   34.4921,2,     194.1,2,        34,     4.650,  -999.000,  -999.000
      21.0,2,   28.2027,2,   34.4931,2,     194.7,2,        40,     4.650,  -999.000,  -999.000
      22.0,2,   28.2029,2,   34.4937,2,     194.4,2,        48,     4.650,  -999.000,  -999.000
      23.0,2,   28.2036,2,   34.4944,2,     194.3,2,        44,     4.650,  -999.000,  -999.000
      24.0,2,   28.1991,2,   34.4934,2,     194.4,2,        50,     4.650,  -999.000,  -999.000
      25.0,2,   28.1975,2,   34.4932,2,     195.1,2,        56,     4.651,  -999.000,  -999.000
      26.0,2,   28.1962,2,   34.4932,2,     195.5,2,        47,     4.650,  -999.000,  -999.000
      27.0,2,   28.1903,2,   34.4911,2,     195.3,2,        42,     4.647,  -999.000,  -999.000
      28.0,2,   28.1839,2,   34.4890,2,     195.6,2,        46,     4.647,  -999.000,  -999.000
      29.0,2,   28.1667,2,   34.4826,2,     196.0,2,        43,     4.650,  -999.000,  -999.000
      30.0,2,   28.1549,2,   34.4780,2,     195.6,2,        42,     4.650,  -999.000,  -999.000
      31.0,2,   28.1488,2,   34.4764,2,     196.2,2,        65,     4.649,  -999.000,  -999.000
      32.0,2,   28.1434,2,   34.4759,2,     196.5,2,        36,     4.649,  -999.000,  -999.000
      33.0,2,   28.1454,2,   34.4774,2,     196.6,2,        29,     4.650,  -999.000,  -999.000
      34.0,2,   28.1376,2,   34.4757,2,     196.7,2,        42,     4.650,  -999.000,  -999.000
      35.0,2,   28.1205,2,   34.4737,2,     196.7,2,        36,     4.650,  -999.000,  -999.000
      36.0,2,   28.0674,2,   34.4673,2,     196.6,2,        29,     4.651,  -999.000,  -999.000
      37.0,2,   27.8315,2,   34.4577,2,     197.7,2,        42,     4.650,  -999.000,  -999.000
      38.0,2,   27.4388,2,   34.4396,2,     201.0,2,        38,     4.646,  -999.000,  -999.000
      39.0,2,   27.1520,2,   34.4229,2,     202.8,2,        24,     4.639,  -999.000,  -999.000
      40.0,2,   26.5167,2,   34.3809,2,     204.9,2,        25,     4.635,  -999.000,  -999.000
      41.0,2,   25.9535,2,   34.3875,2,     206.5,2,        40,     4.627,  -999.000,  -999.000
      42.0,2,   25.4233,2,   34.3999,2,     207.3,2,        33,     4.627,  -999.000,  -999.000
      43.0,2,   25.1868,2,   34.3659,2,     205.7,2,        32,     4.618,  -999.000,  -999.000
      44.0,2,   24.8392,2,   34.2993,2,     207.3,2,        62,     4.619,  -999.000,  -999.000
      45.0,2,   24.5327,2,   34.3303,2,     212.8,2,        37,     4.619,  -999.000,  -999.000
      46.0,2,   24.4242,2,   34.3941,2,     213.4,2,        32,     4.615,  -999.000,  -999.000
      47.0,2,   24.2578,2,   34.3952,2,     204.9,2,        39,     4.610,  -999.000,  -999.000
      48.0,2,   23.4484,2,   34.3000,2,     199.0,2,        41,     4.603,  -999.000,  -999.000
      49.0,2,   22.8361,2,   34.2091,2,     202.3,2,        34,     4.595,  -999.000,  -999.000
      50.0,2,   22.6249,2,   34.1733,2,     212.5,2,        46,     4.597,  -999.000,  -999.000
      51.0,2,   22.2885,2,   34.1328,2,     222.7,2,        51,     4.602,  -999.000,  -999.000
      52.0,2,   22.1135,2,   34.1445,2,     227.6,2,        44,     4.601,  -999.000,  -999.000
      53.0,2,   21.9352,2,   34.1666,2,     226.9,2,        40,     4.596,  -999.000,  -999.000
      54.0,2,   21.8056,2,   34.1940,2,     223.6,2,        46,     4.578,  -999.000,  -999.000
      55.0,2,   21.7557,2,   34.2665,2,     215.8,2,        62,     4.570,  -999.000,  -999.000
      56.0,2,   21.7148,2,   34.3481,2,     199.6,2,        48,     4.571,  -999.000,  -999.000
      57.0,2,   21.4692,2,   34.3822,2,     181.6,2,        45,     4.576,  -999.000,  -999.000
      58.0,2,   21.3669,2,   34.3883,2,     163.3,2,        44,     4.577,  -999.000,  -999.000
      59.0,2,   21.2842,2,   34.4080,2,     154.4,2,        44,     4.577,  -999.000,  -999.000
      60.0,2,   20.9879,2,   34.4194,2,     149.7,2,        31,     4.580,  -999.000,  -999.000
      61.0,2,   20.5373,2,   34.4677,2,     144.6,2,        28,     4.590,  -999.000,  -999.000
      62.0,2,   20.4599,2,   34.4756,2,     130.1,2,        40,     4.606,  -999.000,  -999.000
      63.0,2,   20.3399,2,   34.4747,2,     109.1,2,        46,     4.610,  -999.000,  -999.000
      64.0,2,   19.8184,2,   34.4792,2,     103.0,2,        38,     4.622,  -999.000,  -999.000
      65.0,2,   19.6143,2,   34.4746,2,      98.7,2,        30,     4.638,  -999.000,  -999.000
      66.0,2,   19.4055,2,   34.4786,2,      94.4,2,        29,     4.643,  -999.000,  -999.000
      67.0,2,   19.3464,2,   34.4809,2,      91.1,2,        33,     4.647,  -999.000,  -999.000
      68.0,2,   19.3146,2,   34.4822,2,      87.8,2,        36,     4.649,  -999.000,  -999.000
      69.0,2,   19.2113,2,   34.4838,2,      85.7,2,        32,     4.650,  -999.000,  -999.000
      70.0,2,   19.0770,2,   34.4919,2,      84.8,2,        31,     4.653,  -999.000,  -999.000
      71.0,2,   19.0549,2,   34.4933,2,      81.9,2,        29,     4.655,  -999.000,  -999.000
      72.0,2,   18.9304,2,   34.4912,2,      78.6,2,        28,     4.655,  -999.000,  -999.000
      73.0,2,   18.5609,2,   34.5026,2,      76.6,2,        28,     4.657,  -999.000,  -999.000
      74.0,2,   18.4279,2,   34.5057,2,      72.2,2,        34,     4.663,  -999.000,  -999.000
      75.0,2,   18.2448,2,   34.5191,2,      65.2,2,        34,     4.666,  -999.000,  -999.000
      76.0,2,   18.0140,2,   34.5279,2,      59.7,2,        34,     4.670,  -999.000,  -999.000
      77.0,2,   17.6724,2,   34.5258,2,      52.9,2,        41,     4.672,  -999.000,  -999.000
      78.0,2,   17.4063,2,   34.5231,2,      45.2,2,        36,     4.676,  -999.000,  -999.000
      79.0,2,   17.3854,2,   34.5338,2,      42.0,2,        27,     4.679,  -999.000,  -999.000
      80.0,2,   17.3247,2,   34.5312,2,      41.3,2,        26,     4.680,  -999.000,  -999.000
      81.0,2,   17.2635,2,   34.5296,2,      40.5,2,        28,     4.681,  -999.000,  -999.000
      82.0,2,   17.2300,2,   34.5236,2,      40.2,2,        34,     4.680,  -999.000,  -999.000
      83.0,2,   17.1849,2,   34.5163,2,      41.4,2,        32,     4.681,  -999.000,  -999.000
      84.0,2,   16.9645,2,   34.4977,2,      43.8,2,        31,     4.681,  -999.000,  -999.000
      85.0,2,   16.6992,2,   34.4682,2,      46.5,2,        35,     4.682,  -999.000,  -999.000
      86.0,2,   16.5410,2,   34.4575,2,      50.8,2,        34,     4.683,  -999.000,  -999.000
      87.0,2,   16.4724,2,   34.4617,2,      55.8,2,        30,     4.683,  -999.000,  -999.000
      88.0,2,   16.3420,2,   34.4753,2,      57.6,2,        27,     4.684,  -999.000,  -999.000
      89.0,2,   16.2605,2,   34.4845,2,      56.7,2,        29,     4.686,  -999.000,  -999.000
      90.0,2,   16.1333,2,   34.5008,2,      52.8,2,        40,     4.686,  -999.000,  -999.000
      91.0,2,   15.9566,2,   34.5294,2,      46.6,2,        46,     4.688,  -999.000,  -999.000
      92.0,2,   15.8753,2,   34.5310,2,      39.3,2,        33,     4.691,  -999.000,  -999.000
      93.0,2,   15.8122,2,   34.5302,2,      34.8,2,        31,     4.690,  -999.000,  -999.000
      94.0,2,   15.7330,2,   34.5287,2,      33.0,2,        29,     4.691,  -999.000,  -999.000
      95.0,2,   15.6682,2,   34.5272,2,      32.7,2,        25,     4.691,  -999.000,  -999.000
      96.0,2,   15.6098,2,   34.5270,2,      32.8,2,        22,     4.692,  -999.000,  -999.000
      97.0,2,   15.5174,2,   34.5308,2,      32.7,2,        25,     4.692,  -999.000,  -999.000
      98.0,2,   15.4538,2,   34.5424,2,      32.1,2,        37,     4.692,  -999.000,  -999.000
      99.0,2,   15.4195,2,   34.5547,2,      29.7,2,        55,     4.693,  -999.000,  -999.000
     100.0,2,   15.3947,2,   34.5597,2,      27.1,2,        31,     4.694,  -999.000,  -999.000
     101.0,2,   15.3656,2,   34.5608,2,      25.9,2,        27,     4.694,  -999.000,  -999.000
     102.0,2,   15.3227,2,   34.5559,2,      25.3,2,        28,     4.695,  -999.000,  -999.000
     103.0,2,   15.2750,2,   34.5502,2,      25.1,2,        31,     4.694,  -999.000,  -999.000
     104.0,2,   15.2037,2,   34.5464,2,      25.6,2,        39,     4.694,  -999.000,  -999.000
     105.0,2,   15.1341,2,   34.5461,2,      27.0,2,        38,     4.694,  -999.000,  -999.000
     106.0,2,   15.0641,2,   34.5511,2,      27.8,2,        30,     4.694,  -999.000,  -999.000
     107.0,2,   14.9677,2,   34.5575,2,      27.8,2,        28,     4.695,  -999.000,  -999.000
     108.0,2,   14.8849,2,   34.5664,2,      27.6,2,        29,     4.695,  -999.000,  -999.000
     109.0,2,   14.8418,2,   34.5743,2,      26.6,2,        29,     4.694,  -999.000,  -999.000
     110.0,2,   14.7915,2,   34.5765,2,      24.6,2,        31,     4.696,  -999.000,  -999.000
     111.0,2,   14.7264,2,   34.5835,2,      22.6,2,        35,     4.694,  -999.000,  -999.000
     112.0,2,   14.6886,2,   34.5879,2,      21.2,2,        35,     4.691,  -999.000,  -999.000
     113.0,2,   14.6528,2,   34.5904,2,      20.4,2,        27,     4.697,  -999.000,  -999.000
     114.0,2,   14.6152,2,   34.5917,2,      19.9,2,        26,     4.696,  -999.000,  -999.000
     115.0,2,   14.5391,2,   34.6076,2,      19.7,2,        37,     4.696,  -999.000,  -999.000
     116.0,2,   14.4956,2,   34.6128,2,      20.0,2,        43,     4.696,  -999.000,  -999.000
     117.0,2,   14.4720,2,   34.6173,2,      19.9,2,        23,     4.697,  -999.000,  -999.000
     118.0,2,   14.4314,2,   34.6242,2,      19.8,2,        18,     4.697,  -999.000,  -999.000
     119.0,2,   14.3634,2,   34.6206,2,      19.4,2,        17,     4.697,  -999.000,  -999.000
     120.0,2,   14.3328,2,   34.6383,2,      18.9,2,        21,     4.696,  -999.000,  -999.000
     121.0,2,   14.3153,2,   34.6441,2,      17.8,2,        38,     4.696,  -999.000,  -999.000
     122.0,2,   14.2710,2,   34.6522,2,      15.8,2,        45,     4.698,  -999.000,  -999.000
     123.0,2,   14.2347,2,   34.6554,2,      14.8,2,        27,     4.697,  -999.000,  -999.000
     124.0,2,   14.1451,2,   34.6617,2,      14.3,2,        25,     4.697,  -999.000,  -999.000
     125.0,2,   14.0967,2,   34.6704,2,      13.7,2,        34,     4.697,  -999.000,  -999.000
     126.0,2,   14.0522,2,   34.6750,2,      12.8,2,        48,     4.697,  -999.000,  -999.000
     127.0,2,   13.9588,2,   34.6786,2,      11.9,2,        44,     4.698,  -999.000,  -999.000
